CUST_CODE,TOTAL_SPEND,TOTAL_VISIT,STD_TICKET_SIZE,DURING_SINCE_FIRST_PURCHASE,DURING_SINCE_LAST_PURCHASE,LENGHT_OF_STAY,AVERAGE_TIME_TO_EVENT,MODE_BASKET_SIZE,MODE_SHOP_TIME,MODE_WEEKDAY,AVERAGE_MONTHLY_VISIT,AVERAGE_MONTHLY_SPEND,STD_MONTHLY_SPEND,STD_MONTHLY_VISIT
CUST0000989048,55.35,4,0.99454311,671,8,663,165.75,3,2,7,12.33333333,18.45,1.820787375,1.699673171
CUST0000488148,157.47,4,2.273237797,151,13,138,34.5,3,2,3,32.5,78.735,49.245,18.5
CUST0000864525,149.34,4,1.459385563,453,414,39,9.75,3,1,3,45,74.67,7.59,7
CUST0000874776,16.32,4,0,792,55,737,184.25,1,2,2,1,4.08,0,0
CUST0000915462,100.84,4,1.433881099,776,88,688,172,3,1,2,16.25,25.21,6.003336572,3.269174208
CUST0000525497,4.4,4,0.61710795,748,684,64,16,1,1,2,2,1.466666667,0.766130247,1.414213562
CUST0000819966,76.4,4,1.798630824,374,14,360,90,3,3,5,9,19.1,3.07013029,1.224744871
CUST0000795637,56.02,4,1.949347745,586,29,557,139.25,3,1,3,7,14.005,22.28536459,9.823441352
CUST0000331764,14.1,4,1.482407951,295,7,288,72,2,2,4,2,4.7,2.705143249,1.414213562
CUST0000050264,104.28,4,1.819455866,491,33,458,114.5,3,1,3,11.75,26.07,16.13737742,6.495190528
CUST0000431637,2.89,4,0.489815016,808,157,651,162.75,1,3,5,1,0.7225,0.489815016,0
CUST0000695518,92.77,4,1.274478409,782,106,676,169,3,2,3,18.25,23.1925,8.856662393,0.829156198
CUST0000257202,9.24,4,0.475566648,236,121,115,28.75,2,2,6,2.75,2.31,1.531388259,1.479019946
CUST0000001163,39.74,4,1.832398385,623,14,609,152.25,3,2,1,6.25,9.935,9.546134034,5.261891295
CUST0000532702,126.44,4,1.021033475,667,595,72,18,3,2,6,46,63.22,57.16,39
CUST0000940923,5.26,4,0.704993617,516,58,458,114.5,1,1,4,1.25,1.315,1.048534692,0.433012702
CUST0000225513,5.61,4,0.381554286,573,14,559,139.75,2,2,4,2.333333333,1.87,1.753624817,1.885618083
CUST0000823973,37.28,4,4.507877912,640,188,452,113,2,2,2,3.5,9.32,9.407143562,1.5
CUST0000937048,33.53,4,0.516906415,696,126,570,142.5,3,3,1,9.75,8.3825,10.33648,11.71270678
CUST0000165748,15.88,4,1.746875783,683,412,271,67.75,2,2,2,2,3.97,2.170287999,1.732050808
CUST0000645048,51.25,4,4.003599474,393,139,254,63.5,2,2,7,6.666666667,17.08333333,10.970434,5.185449729
CUST0000609712,14.46,4,1.096767979,690,40,650,162.5,2,2,3,1.5,3.615,0.332377797,0.5
CUST0000253363,4.76,4,0.51,547,62,485,121.25,1,1,4,1,1.19,0.51,0
CUST0000391045,88.43,4,1.136932528,680,364,316,79,3,2,1,14.25,22.1075,9.962159342,6.79613861
CUST0000711473,77.63,4,2.678824279,619,415,204,51,3,3,1,9.5,19.4075,17.25440143,8.558621384
CUST0000774376,31.46,4,2.194439842,650,644,6,1.5,3,3,2,7.5,15.73,10.57,5.5
CUST0000978290,6.25,4,0.203884158,581,386,195,48.75,1,1,1,1.333333333,2.083333333,0.910836002,0.471404521
CUST0000814186,11.11,4,1.151430344,347,108,239,59.75,2,1,5,1.75,2.7775,0.891217566,0.829156198
CUST0000791183,7,4,0.72408563,678,652,26,6.5,1,1,2,2,3.5,1.96,1
CUST0000691450,2.96,4,0.480474765,749,386,363,90.75,1,2,4,1.25,0.74,0.465671558,0.433012702
CUST0000652069,64.06,4,0.807011393,215,76,139,34.75,3,3,2,10.75,16.015,10.9156894,7.25861557
CUST0000904346,42.3,4,2.306999013,439,39,400,100,3,1,3,4.5,10.575,12.0638893,6.062177826
CUST0000578570,94.51,4,2.789717297,431,126,305,76.25,3,3,4,13,23.6275,14.45146078,9.513148795
CUST0000383905,32.14,4,1.063480606,709,699,10,2.5,2,3,4,10,16.07,4.82,4
CUST0000684306,3.2,4,0.435201103,374,88,286,71.5,1,1,5,1.25,0.8,0.428660705,0.433012702
CUST0000909808,48.01,4,3.612193498,684,596,88,22,2,2,5,5.666666667,16.00333333,7.860404287,1.247219129
CUST0000927056,58.03,4,3.446815035,320,65,255,63.75,1,3,3,2.75,14.5075,8.980772169,1.299038106
CUST0000759246,1.35,4,0.036996621,740,64,676,169,1,3,3,1,0.3375,0.036996621,0
CUST0000024174,20.77,4,0.81310035,480,72,408,102,2,2,6,4.25,5.1925,2.809015619,1.785357107
CUST0000218887,8.92,4,1.643813317,602,61,541,135.25,1,2,5,1.5,2.23,2.510248992,0.5
CUST0000136845,3.29,4,0.377863144,536,80,456,114,1,1,4,1.5,0.8225,0.27398677,0.5
CUST0000496191,84.87,4,1.984461761,158,91,67,16.75,3,3,4,14.33333333,28.29,13.3040019,9.533566431
CUST0000227632,14.68,4,1.810648773,606,9,597,149.25,1,3,6,1.75,3.67,2.264254844,0.433012702
CUST0000067983,22.48,4,1.220189218,812,719,93,23.25,2,3,1,2.25,5.62,2.606117802,0.829156198
CUST0000927918,19.62,4,0.91472546,771,82,689,172.25,2,2,7,5,6.54,6.194255403,2.828427125
CUST0000883706,6.31,4,0.392488499,340,3,337,84.25,1,1,7,2,2.103333333,1.366487793,0.816496581
CUST0000823489,80.19,4,1.89592147,411,19,392,98,3,3,3,11.25,20.0475,12.46062473,5.356071321
CUST0000422638,27.82,4,0.804486793,568,208,360,90,3,3,3,5,6.955,9.89774343,5.787918451
CUST0000005057,102.49,4,2.331983919,634,88,546,136.5,3,3,4,9,25.6225,3.946532497,3.674234614
CUST0000598136,88.75,4,1.686743304,757,259,498,124.5,3,3,1,14.33333333,29.58333333,31.70008342,14.61354014
CUST0000379100,17.59,4,1.220460694,583,58,525,131.25,2,2,6,4,5.863333333,3.174548087,2.160246899
CUST0000092593,50.41,4,1.677190806,644,284,360,90,3,3,1,6.75,12.6025,10.31787133,4.763139721
CUST0000378838,6.3,4,0.604530514,788,49,739,184.75,2,2,4,1.75,1.575,0.605,0.433012702
CUST0000083392,60.96,4,3.60173053,704,331,373,93.25,3,2,6,7.333333333,20.32,14.91902365,8.259674462
CUST0000082689,24.66,4,1.065747297,774,717,57,14.25,2,3,2,5.666666667,8.22,7.324702497,4.642796092
CUST0000198819,30.08,5,2.672672071,765,266,499,99.8,2,2,6,2.5,7.52,1.814014884,1.658312395
CUST0000080438,165.69,5,2.297103817,506,67,439,87.8,3,2,4,19.5,41.4225,19.72399221,7.399324293
CUST0000930266,61.13,5,4.182705317,691,424,267,53.4,3,2,6,3.6,12.226,13.4543251,3.773592453
CUST0000279094,30.47,5,1.802209524,278,91,187,37.4,2,3,1,4.25,7.6175,5.323027217,1.299038106
CUST0000092356,17.52,5,2.00483582,426,87,339,67.8,1,1,2,2.4,3.504,4.367303974,1.854723699
CUST0000184131,29,5,2.822297515,812,34,778,155.6,1,1,1,1.4,5.8,2.492564944,0.489897949
CUST0000679287,55.68,5,2.111309198,737,285,452,90.4,3,2,3,7,13.92,7.542526102,2.915475947
CUST0000235852,147.02,5,3.157762902,785,12,773,154.6,3,2,7,9.4,29.404,2.530198411,1.959591794
CUST0000111459,8.12,5,1.381920403,782,194,588,117.6,1,1,3,1,1.624,1.381920403,0
CUST0000458273,27.95,5,1.077347236,791,164,627,125.4,3,3,3,5.5,6.9875,2.39945176,3.278719262
CUST0000295508,80.28,5,3.824239881,572,118,454,90.8,3,1,3,6,16.056,14.59157922,4.38178046
CUST0000654513,10.86,5,0.217126691,733,9,724,144.8,2,2,6,2.5,2.715,1.231939528,1.118033989
CUST0000441645,161.3,5,3.281536477,756,284,472,94.4,3,3,5,11,32.26,31.40567083,9.099450533
CUST0000849211,7.47,5,0.596674457,815,795,20,4,1,2,5,3.5,3.735,2.915,2.5
CUST0000923854,5.39,5,0.457071423,512,127,385,77,1,1,7,1.4,1.078,0.862494058,0.489897949
CUST0000795351,17.97,5,0.900361889,778,347,431,86.2,2,2,7,2.8,3.594,3.555669276,2.638181192
CUST0000965365,294.34,5,2.430514673,705,69,636,127.2,3,1,3,22.2,58.868,14.39040986,3.310589071
CUST0000631412,36.44,5,1.628952132,112,96,16,3.2,3,2,2,13.5,18.22,17.48,11.5
CUST0000580869,37.04,5,7.623605317,709,249,460,92,1,2,6,1.8,7.408,11.65971938,1.166190379
CUST0000430437,2.45,5,0.062561081,688,392,296,59.2,1,1,1,1.5,0.6125,0.143069039,0.5
CUST0000969554,41.86,5,1.824734677,391,20,371,74.2,3,3,7,8.333333333,13.95333333,16.91870825,7.542472333
CUST0000345452,90.38,5,1.776895139,518,12,506,101.2,3,3,5,10.25,22.595,12.58864667,5.760859311
CUST0000445359,12.1,5,0.925111104,732,127,605,121,2,1,4,2.4,2.42,2.768970928,1.356465997
CUST0000805965,2.47,5,0.523129047,469,77,392,78.4,1,1,1,1.25,0.6175,0.539461537,0.433012702
CUST0000552817,483.69,5,2.761218658,509,132,377,75.4,3,3,2,39.4,96.738,41.37105626,19.68349562
CUST0000646902,48.33,5,1.714667828,638,34,604,120.8,2,2,2,6.25,12.0825,5.859122695,0.433012702
CUST0000126042,3.83,5,0.631968354,591,176,415,83,1,3,5,1.25,0.9575,0.712999825,0.433012702
CUST0000769822,6.93,5,0.391086228,423,6,417,83.4,2,1,6,2.666666667,2.31,2.092669746,2.357022604
CUST0000413634,84,5,2.877291258,489,280,209,41.8,3,3,1,19,42,10.23,3
CUST0000243884,17.07,5,0.879129541,790,80,710,142,2,2,5,3,4.2675,1.241599271,0.707106781
CUST0000041672,7.73,5,1.621377192,773,313,460,92,1,1,3,1,1.546,1.621377192,0
CUST0000763612,92.43,5,3.398212447,685,143,542,108.4,3,2,5,8.5,23.1075,15.41719393,7.762087348
CUST0000122498,100.02,5,3.796084657,347,85,262,52.4,3,2,4,9.5,25.005,9.118630654,3.570714214
CUST0000529710,64.59,5,1.946068856,631,196,435,87,3,2,7,14.33333333,21.53,6.935055876,1.699673171
CUST0000459921,50.66,5,0.976527845,763,59,704,140.8,3,3,1,7,12.665,4.344683533,3.082207001
CUST0000147735,2.57,5,0.298837749,230,39,191,38.2,1,3,2,1.25,0.6425,0.308818312,0.433012702
CUST0000362891,4.34,5,0.431110195,763,19,744,148.8,1,2,5,1,0.868,0.431110195,0
CUST0000778636,43.92,5,8.607544656,285,111,174,34.8,3,1,3,2,10.98,17.87374331,1.224744871
CUST0000328613,9.62,5,0.503683653,714,30,684,136.8,2,3,1,2.4,1.924,1.269655071,1.2
CUST0000182683,15.06,5,1.181223471,616,22,594,118.8,2,2,1,2.25,3.765,1.793104849,0.829156198
CUST0000323394,141.18,5,3.386736165,793,80,713,142.6,3,1,1,9.2,28.236,18.0651295,6.273754857
CUST0000351263,19.93,5,0.70939207,754,399,355,71,2,3,3,3.2,3.986,2.837129535,2.4
CUST0000470575,5.51,5,0.226571609,570,137,433,86.6,1,3,5,1.75,1.3775,0.67573571,0.829156198
CUST0000591494,3.26,5,0.245633874,652,266,386,77.2,1,2,1,1.25,0.815,0.362939389,0.433012702
CUST0000080145,6.69,5,0.528132027,627,0,627,125.4,1,2,4,1.6,1.338,0.99350692,0.8
CUST0000129727,93.13,5,1.853127805,680,411,269,53.8,3,3,3,10.2,18.626,8.573798691,5.035871325
CUST0000032358,7.3,5,1.465215191,714,208,506,101.2,1,2,4,1.5,1.825,2.15106369,0.5
CUST0000729459,8.82,5,0.554340825,501,15,486,97.2,2,1,6,1.6,1.764,1.612483798,1.2
CUST0000324730,61.4,5,14.41394986,655,127,528,105.6,2,3,2,2.25,15.35,19.59463319,1.089724736
CUST0000363772,21.28,5,3.333841628,813,585,228,45.6,1,3,4,2,5.32,4.759721631,0
CUST0000780201,32.69,5,0.717970919,265,27,238,47.6,3,2,2,6.25,8.1725,7.656452752,5.16599458
CUST0000331019,49.99,5,0.90846108,797,270,527,105.4,2,1,7,7.4,9.998,5.090907188,3.826225294
CUST0000848184,19.17,5,1.015842116,818,11,807,161.4,2,3,4,3.5,4.7925,1.304729378,0.5
CUST0000082008,111.15,5,1.802596146,564,30,534,106.8,3,2,4,13.8,22.23,13.42580202,8.182909018
CUST0000566155,38.58,5,0.488086382,784,26,758,151.6,3,2,1,10.25,9.645,13.53795498,13.71814492
CUST0000853188,68.9,5,1.305520304,796,761,35,7,3,2,3,22,34.45,6.53,3
CUST0000633979,2.53,5,0.281893597,723,79,644,128.8,1,3,6,1.25,0.6325,0.389382524,0.433012702
CUST0000932232,34,5,1.504965444,350,27,323,64.6,2,1,2,4.5,8.5,2.649348977,1.118033989
CUST0000371194,11.37,5,0.74782648,746,43,703,140.6,2,3,2,1.8,2.274,1.214143319,0.4
CUST0000318304,23.2,5,2.516731121,752,21,731,146.2,2,1,5,2.2,4.64,2.414307354,0.979795897
CUST0000587009,46,5,2.931504532,737,245,492,98.4,3,3,6,4.2,9.2,9.668104261,4.489988864
CUST0000446845,6.04,5,0.781419222,796,107,689,137.8,1,3,3,1,1.208,0.781419222,0
CUST0000108418,22.51,5,0.531369583,779,338,441,88.2,2,3,6,3.4,4.502,1.11680616,0.8
CUST0000018464,10.35,5,1.482092587,432,100,332,66.4,2,1,5,2,2.5875,1.681255112,1.224744871
CUST0000942569,86.18,5,0.930915522,643,40,603,120.6,3,2,1,20.33333333,28.72666667,12.19029486,7.586537784
CUST0000795193,65.02,5,6.712613202,464,337,127,25.4,2,3,6,2.5,16.255,6.42137641,1.118033989
CUST0000325045,30.84,5,0.847442048,243,26,217,43.4,3,2,6,9,10.28,7.199796293,6.164414003
CUST0000192207,139.02,5,1.566464929,620,77,543,108.6,3,3,4,15,27.804,14.69813947,8.414273587
CUST0000801434,12.85,5,0.680966633,668,69,599,119.8,2,1,4,3,2.57,1.764471592,0.894427191
CUST0000475643,16.29,5,1.930490051,760,302,458,91.6,1,2,7,1.4,3.258,1.964621083,0.489897949
CUST0000632364,97.98,5,1.740174668,802,626,176,35.2,3,3,4,11.75,24.495,22.25203418,10.18270593
CUST0000220449,5.52,5,0.289651444,631,8,623,124.6,1,1,7,1.75,1.38,0.555562778,0.829156198
CUST0000833122,5.26,5,0.587993197,425,90,335,67,1,2,1,1.666666667,1.753333333,0.948554456,0.942809042
CUST0000259454,111.55,5,1.123227457,809,53,756,151.2,3,3,4,13.4,22.31,13.20107723,7.709734107
CUST0000784705,30.71,5,4.532618786,488,7,481,96.2,1,2,3,3.666666667,10.23666667,11.31917056,1.699673171
CUST0000272029,11.98,5,1.3528519,585,160,425,85,2,1,4,2.2,2.396,1.379863761,1.166190379
CUST0000556111,18.95,5,1.105507624,756,189,567,113.4,2,2,6,2.2,3.79,2.861635896,1.166190379
CUST0000546517,4.85,5,0.423375982,230,78,152,30.4,1,2,5,1.2,0.97,0.337223961,0.4
CUST0000612155,21.18,5,2.031771087,584,11,573,114.6,1,2,2,1.6,4.236,3.81719059,0.489897949
CUST0000675210,52.35,5,1.840646718,673,3,670,134,2,1,7,4.6,10.47,3.545741107,1.2
CUST0000393597,73.22,5,1.300366456,459,225,234,46.8,3,2,6,15.66666667,24.40666667,18.89378969,11.4406682
CUST0000818858,5.39,5,0.27124424,754,80,674,134.8,1,1,2,2,1.3475,0.972429303,0.707106781
CUST0000496348,28.68,5,1.899183498,686,392,294,58.8,2,3,1,2.8,5.736,5.482654831,1.720465053
CUST0000479397,38.58,5,1.224169008,182,116,66,13.2,3,2,1,8.333333333,12.86,6.255893222,4.988876516
CUST0000352281,6.29,5,0.411076238,559,8,551,110.2,1,3,2,1.4,1.258,0.900675302,0.489897949
CUST0000176488,109.64,5,3.080526278,563,5,558,111.6,3,3,1,11,27.41,8.388438472,4.062019202
CUST0000584770,23.32,5,1.9128137,814,646,168,33.6,2,2,6,5.333333333,7.773333333,5.401322883,3.299831646
CUST0000879560,412.58,5,3.393845132,563,7,556,111.2,3,1,3,37.4,82.516,27.70499854,13.03226765
CUST0000020590,15.96,5,1.061340662,675,380,295,59,1,2,2,2.5,3.99,3.580837891,1.5
CUST0000866973,24.7,5,3.794493411,736,108,628,125.6,1,2,5,1.8,4.94,4.284717027,0.748331477
CUST0000355357,32.95,5,2.249217664,300,5,295,59,3,3,2,3.5,8.2375,10.04154464,2.692582404
CUST0000916290,97.89,5,1.356351703,802,39,763,152.6,3,3,4,14.2,19.578,2.2977415,3.6
CUST0000659021,9.54,5,0.38,318,2,316,63.2,1,3,7,2.25,2.385,2.698040956,2.165063509
CUST0000596446,39.8,5,1.182416385,793,46,747,149.4,2,2,7,5.75,9.95,6.481033868,4.918078893
CUST0000890429,9.28,5,0.936053374,731,35,696,139.2,1,2,6,2.333333333,3.093333333,1.5378412,1.247219129
CUST0000083147,12.16,5,0.51569682,283,17,266,53.2,1,3,5,2.25,3.04,0.629325035,0.433012702
CUST0000923855,64.59,5,4.804148702,678,0,678,135.6,2,3,2,5,16.1475,14.09629096,2.449489743
CUST0000624930,62.14,5,1.678105381,744,168,576,115.2,3,3,6,6.2,12.428,12.54542371,5.741080038
CUST0000549670,41.01,5,2.275945431,715,298,417,83.4,3,2,4,6,10.2525,8.690283007,3.674234614
CUST0000812846,85.48,5,1.918238897,435,52,383,76.6,3,2,7,12.33333333,28.49333333,19.15010937,8.178562764
CUST0000069672,3.12,5,0.254558441,735,90,645,129,1,1,1,1.2,0.624,0.364065928,0.4
CUST0000662211,37.72,5,0.798029122,750,17,733,146.6,2,2,5,5.4,7.544,2.688215765,2.497999199
CUST0000273243,101.35,5,2.070837425,310,62,248,49.6,3,1,6,12,20.27,5.287407682,4.647580015
CUST0000971613,22.15,5,1.359543173,741,65,676,135.2,2,1,4,3,5.5375,3.402516532,0.707106781
CUST0000473485,8.43,5,0.308940843,720,66,654,130.8,1,3,5,2.25,2.1075,0.956801312,1.089724736
CUST0000248320,26.09,5,1.271728493,418,23,395,79,2,2,1,3.2,5.218,5.14407776,1.939071943
CUST0000043884,11.14,5,1.21618509,443,185,258,51.6,1,2,6,2.25,2.785,1.632674187,0.433012702
CUST0000205406,29.99,5,1.738939938,755,109,646,129.2,2,2,4,3.2,5.998,5.553746123,2.638181192
CUST0000415373,11.47,5,1.262331397,812,582,230,46,1,1,3,1.2,2.294,1.578323161,0.4
CUST0000310258,175.64,5,1.572049191,687,188,499,99.8,3,3,1,19,35.128,26.99400926,14.31083506
CUST0000869224,101.93,5,1.361151296,780,56,724,144.8,3,1,5,14.4,20.386,9.569483999,7.631513611
CUST0000209765,63.04,5,2.654898529,783,11,772,154.4,2,3,2,5.75,15.76,9.098002528,3.491060011
CUST0000605140,29.9,5,1.972814213,778,292,486,97.2,2,2,7,2.8,5.98,3.860139894,0.748331477
CUST0000397540,39.03,5,0.612166717,642,300,342,68.4,3,2,2,14.66666667,13.01,1.446397824,2.867441756
CUST0000856007,20.73,5,2.726650143,567,171,396,79.2,1,2,5,2.5,5.1825,4.663745142,0.5
CUST0000950431,39.21,5,1.637178648,553,11,542,108.4,2,3,2,4.4,7.842,6.654743872,2.8
CUST0000720484,3.97,5,0.414178705,713,11,702,140.4,1,3,7,1,0.794,0.414178705,0
CUST0000659438,14.58,5,0.607818209,561,155,406,81.2,2,2,7,2.2,2.916,1.693512326,1.469693846
CUST0000909229,63.3,5,2.463188484,355,89,266,53.2,2,2,2,3.8,12.66,7.361442793,1.939071943
CUST0000171269,156.46,5,2.630996663,339,94,245,49,3,2,5,24,52.15333333,20.29019851,4.546060566
CUST0000932110,59.93,5,1.367911307,655,127,528,105.6,3,3,5,5.4,11.986,6.227075076,2.576819745
CUST0000392760,85.89,5,1.360267873,561,14,547,109.4,3,3,6,16,21.4725,14.15434982,9.669539803
CUST0000642873,38.14,5,3.255712518,659,188,471,94.2,2,2,2,2,7.628,7.379450928,1.264911064
CUST0000917170,28.63,5,1.544061809,580,569,11,2.2,3,2,2,19,28.63,0,0
CUST0000091942,10.59,5,0.499568564,295,139,156,31.2,2,1,6,4,3.53,1.068113602,2.160246899
CUST0000101930,20.77,5,1.29959668,398,252,146,29.2,2,1,2,4.666666667,6.923333333,1.751672217,1.247219129
CUST0000249033,3.95,5,0.479541448,646,15,631,126.2,1,1,7,1,0.79,0.479541448,0
CUST0000387071,37.75,5,1.164821281,726,32,694,138.8,3,3,3,7,12.58333333,9.468580792,4.320493799
CUST0000830524,152.34,5,1.752898425,691,599,92,18.4,3,3,4,22.5,38.085,27.57074401,12.6589889
CUST0000436160,123.84,5,1.636306809,720,54,666,133.2,3,3,2,15.25,30.96,24.47006641,9.283722314
CUST0000368789,42.43,5,2.280228642,681,32,649,129.8,3,2,7,3.8,8.486,6.068019776,3.487119155
CUST0000499610,7.8,5,0.839364839,737,140,597,119.4,2,3,3,1.2,1.56,0.761025624,0.4
CUST0000857162,32.47,5,1.837979382,797,140,657,131.4,3,2,2,3.6,6.494,3.979264254,2.870540019
CUST0000207946,34.11,5,1.087043047,558,211,347,69.4,2,2,5,7,11.37,4.867059345,3.559026084
CUST0000165054,86.22,5,2.190723568,763,585,178,35.6,3,2,1,13.33333333,28.74,19.07815679,8.178562764
CUST0000952444,22.53,5,2.638152666,807,781,26,5.2,2,2,4,7,11.265,3.465,0
CUST0000053954,67.16,5,2.727148844,697,560,137,27.4,3,3,1,9.333333333,22.38666667,8.761074262,2.054804668
CUST0000768567,107.53,5,3.351902959,755,280,475,95,3,2,1,7,26.8825,17.57765112,5
CUST0000181512,28.53,5,3.419459326,744,11,733,146.6,2,3,7,2.4,5.706,5.322963836,1.854723699
CUST0000492500,3.15,5,0,375,78,297,59.4,1,2,3,1.25,0.7875,0.272798002,0.433012702
CUST0000942645,5.91,5,0.277733573,620,113,507,101.4,1,1,7,1.6,1.182,0.645365013,0.8
CUST0000231747,46.07,5,3.720330074,688,139,549,109.8,2,2,1,3.2,9.214,8.367299684,1.939071943
CUST0000724403,188.53,5,2.370470367,692,10,682,136.4,3,3,7,20.5,47.1325,16.59165509,4.5
CUST0000044690,5.55,5,0.954284199,703,673,30,6,1,2,5,3,2.775,2.425,2
CUST0000590099,17.9,5,1.053799673,567,87,480,96,2,3,5,1.6,3.58,1.524768835,0.489897949
CUST0000172021,5.51,5,0.462640181,396,68,328,65.6,1,2,1,1.6,1.102,0.612320178,0.489897949
CUST0000368124,31.7,5,3.497719257,589,54,535,107,2,3,5,2.5,7.925,6.967605399,2.598076211
CUST0000179766,241.56,5,2.358305324,678,1,677,135.4,3,2,3,27.5,60.39,18.87460198,11.52171862
CUST0000604353,209.96,5,2.423829214,802,75,727,145.4,3,2,4,15.6,41.992,18.79656926,6.343500611
CUST0000991373,133.28,5,7.529053375,561,316,245,49,3,2,7,18,44.42666667,20.8016447,10.98483804
CUST0000555925,18.51,5,0.726926052,321,96,225,45,2,2,2,4,4.6275,1.508283379,2.121320344
CUST0000637965,43.47,5,1.991225893,809,20,789,157.8,3,3,6,3.6,8.694,3.765642575,1.854723699
CUST0000285810,14.64,5,1.107214523,718,404,314,62.8,2,2,3,3.333333333,4.88,4.029863521,1.699673171
CUST0000040396,17.4,5,0.996670196,310,42,268,53.6,3,3,6,2.6,3.48,4.250971654,1.743559577
CUST0000676250,6.56,5,0.814125297,475,241,234,46.8,1,1,2,1.6,1.312,1.421061575,0.8
CUST0000705450,23.37,5,1.094045754,586,528,58,11.6,2,3,4,6,7.79,5.236264572,3.741657387
CUST0000055075,32.4,5,2.884524802,745,11,734,146.8,2,3,4,2.4,6.48,5.588674261,1.356465997
CUST0000215855,14.34,5,0.594853483,806,39,767,153.4,2,2,5,3.75,3.585,2.320026939,3.112474899
CUST0000627742,30.78,5,1.73217859,801,21,780,156,2,1,6,3,6.156,3.950359984,3.098386677
CUST0000689500,26.5,5,0.949938327,594,48,546,109.2,2,2,2,4.75,6.625,5.605486152,3.34477204
CUST0000069724,27.67,5,0.61501828,770,63,707,141.4,2,2,5,5.2,5.534,1.997083874,1.166190379
CUST0000012198,7.43,5,0.522918528,645,303,342,68.4,2,3,2,4.333333333,2.476666667,1.635692174,0.942809042
CUST0000715800,21.13,5,0.803914313,589,62,527,105.4,2,2,7,3.75,5.2825,2.143447865,1.089724736
CUST0000770701,170.84,5,2.248011711,797,207,590,118,3,1,6,10.8,34.168,10.30404852,3.18747549
CUST0000642685,99.93,5,1.726524465,402,172,230,46,3,2,5,18,33.31,3.424188468,1.414213562
CUST0000940911,111.99,5,1.551906682,659,340,319,63.8,3,3,7,15.25,27.9975,12.17612289,4.380353867
CUST0000350600,80.99,5,2.769780735,338,33,305,61,3,3,2,10.5,20.2475,17.54661987,11.28051417
CUST0000346869,134.62,5,1.926468284,710,581,129,25.8,3,3,4,20.25,33.655,42.50738436,25.83964977
CUST0000913718,14.76,5,1.283900308,342,8,334,66.8,2,1,1,2,4.92,0.141421356,0
CUST0000266070,16.95,5,2.045415606,352,45,307,61.4,1,2,7,2.5,4.2375,4.842052122,1.5
CUST0000674139,134.45,5,2.636295281,670,7,663,132.6,3,3,3,31.5,67.225,31.765,19.5
CUST0000048640,6.34,5,0.36697241,274,14,260,52,1,3,7,1.6,1.268,1.009463224,0.8
CUST0000550441,37.54,5,1.868053717,709,96,613,122.6,2,2,6,4.5,9.385,8.347180662,3.774917218
CUST0000117023,59.92,5,1.2933054,135,91,44,8.8,3,3,7,11.66666667,19.97333333,11.02837049,6.18241233
CUST0000474039,18.12,5,0.864866464,550,51,499,99.8,3,3,4,6.666666667,6.04,7.685002711,8.013876853
CUST0000262123,23.2,5,1.271868092,795,95,700,140,2,1,4,4.25,5.8,4.166023284,1.299038106
CUST0000061512,12.63,5,0.351689375,558,38,520,104,1,2,5,3,3.1575,1.180749232,1.224744871
CUST0000942403,48.15,5,3.552962168,809,203,606,121.2,3,2,4,3.8,9.63,4.99835573,2.638181192
CUST0000026353,23.53,5,1.115880855,621,15,606,121.2,2,2,4,2.2,4.706,1.651321895,0.979795897
CUST0000623007,98.45,5,6.771529259,818,291,527,105.4,3,3,1,6.75,24.6125,10.40325039,5.448623679
CUST0000669376,54.49,5,0.904359374,195,64,131,26.2,3,2,2,9,10.898,7.33407772,7.429670248
CUST0000836053,247.45,5,2.592073815,437,31,406,81.2,3,2,5,26,61.8625,14.2129824,1.414213562
CUST0000706317,47.51,5,6.821603737,731,38,693,138.6,2,1,5,1.75,11.8775,11.14578031,0.829156198
CUST0000328610,7.85,5,0.45006122,745,76,669,133.8,1,2,5,1.4,1.57,0.707474381,0.489897949
CUST0000421273,71.91,5,1.544494234,788,407,381,76.2,3,2,4,8,14.382,7.35806605,4.38178046
CUST0000269829,5.96,5,0.477685748,480,70,410,82,1,1,4,1.75,1.49,1.044700914,0.829156198
CUST0000262845,150.46,5,13.3975545,635,84,551,110.2,3,3,3,4.6,30.092,27.93653193,5.817215829
CUST0000109445,131.62,5,2.39294259,427,207,220,44,3,2,4,10,26.324,13.52171232,3.16227766
CUST0000706864,138.84,5,1.449138914,695,28,667,133.4,3,3,5,18.4,27.768,9.688755132,5.782732918
CUST0000805189,98.44,5,3.402396418,733,102,631,126.2,3,3,3,8.5,24.61,27.72318254,9.069178574
CUST0000093486,31.59,5,1.377131681,460,92,368,73.6,2,3,3,3.6,6.318,2.500331178,1.854723699
CUST0000912899,118.85,5,2.172622014,666,242,424,84.8,3,2,7,9.6,23.77,14.66643515,5.314132102
CUST0000657875,12.35,5,1.854922849,695,35,660,132,2,3,6,1.4,2.47,2.637180312,0.489897949
CUST0000605487,35.39,5,3.303953805,711,24,687,137.4,2,2,1,2.2,7.078,4.71378574,0.979795897
CUST0000764680,4,5,0.364310612,386,72,314,62.8,1,3,7,1.2,0.8,0.287819388,0.4
CUST0000942013,42.08,6,1.70853732,665,39,626,104.3333333,3,2,2,4.2,8.416,5.744014624,4.445222154
